filepath,label_int,adv_pred,attack,epsilon,snr_db
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/doing_the_dishes014_0.wav,0,0,FGSM,0.001,31.55788803100586
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/doing_the_dishes015_0.wav,0,0,FGSM,0.001,31.55788803100586
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/doing_the_dishes016_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/doing_the_dishes017_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/doing_the_dishes018_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike000_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike001_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike002_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike003_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike004_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike005_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike006_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike007_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike008_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike009_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike010_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/exercise_bike011_0.wav,0,1,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap000_0.wav,0,0,FGSM,0.001,27.112876892089844
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap001_0.wav,0,1,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap002_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap003_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap004_0.wav,0,1,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap005_0.wav,0,1,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap006_0.wav,0,1,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap007_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap008_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap009_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap010_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/civilian/running_tap011_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise000_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise001_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise002_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise003_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise004_0.wav,0,0,FGSM,0.001,40.88127136230469
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise005_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise006_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise007_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise008_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise009_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise010_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/pink_noise011_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise000_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise001_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise002_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise003_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise004_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise005_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise006_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise007_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise008_0.wav,0,0,FGSM,0.001,50.44019317626953
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise009_0.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise010_0.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/alemadi/military/white_noise011_0.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_0.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_1.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_10.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_11.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_12.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_13.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_14.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_15.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_16.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_17.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_18.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_19.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_2.wav,0,0,FGSM,0.001,32.465065002441406
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_20.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_21.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_22.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_23.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_24.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_25.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_26.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_27.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_28.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_29.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_3.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_30.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_31.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_32.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_33.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_34.wav,0,0,FGSM,0.001,31.51534080505371
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_35.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_36.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_37.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_38.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_39.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_4.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_40.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_41.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_42.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_43.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_44.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_45.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_46.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_47.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_48.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_49.wav,0,0,FGSM,0.001,30.79153823852539
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_5.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_50.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_51.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_52.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_53.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_54.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_55.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_56.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_57.wav,0,1,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_58.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_59.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_6.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_60.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_61.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_62.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_63.wav,0,0,FGSM,0.001,32.48796081542969
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_64.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_65.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_66.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_67.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_68.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_69.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_7.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_70.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_71.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_72.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_73.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_74.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_75.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_76.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_77.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_78.wav,0,0,FGSM,0.001,30.845996856689453
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_79.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_8.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_80.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_81.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_82.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_83.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_84.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_85.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_86.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_87.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_88.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_89.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_9.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_90.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_91.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015738 - House Sparrow - Passer domesticus_92.wav,0,0,FGSM,0.001,23.484722137451172
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_0.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_1.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_10.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_100.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_101.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_102.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_103.wav,0,0,FGSM,0.001,32.474609375
data/external/SWARM-AUDIO-DATASET/2_segments_4s/background/wildlife/birds_chorus/XC1015750 - Italian Sparrow - Passer italiae_104.wav,0,0,FGSM,0.001,32.474609375
